,Issue Id,Assignee_email,Reporter_email,Creation Date,Close Date,Estimated Time,Actual Time
4814,77745485,,int_433,2021-01-24T11:49:53.444Z,2021-01-24T12:08:59.923Z,0,0.0
4815,77745355,,int_433,2021-01-24T11:43:15.911Z,2021-01-24T11:43:28.492Z,0,0.0
4816,77745326,int_294,int_294,2021-01-24T11:40:44.224Z,2021-01-24T16:55:27.461Z,7200,7200.0
4817,77745274,int_396,int_238,2021-01-24T11:32:50.754Z,2021-02-10T12:27:26.344Z,0,21600.0
4818,77745038,int_294,int_294,2021-01-24T11:15:46.984Z,2021-01-24T11:34:49.331Z,1800,1800.0
4819,77744968,,int_422,2021-01-24T11:13:54.880Z,2021-02-01T06:21:18.901Z,0,0.0
4820,77744524,,int_421,2021-01-24T10:39:42.901Z,2021-01-24T10:46:19.206Z,0,0.0
4821,77744386,int_463,int_33,2021-01-24T10:33:43.353Z,,0,0.0
4822,77744307,int_340,int_338,2021-01-24T10:30:07.020Z,,0,0.0
4823,77744254,int_347,int_442,2021-01-24T10:27:18.850Z,2021-01-24T15:33:56.172Z,3600,7200.0
4824,77744215,int_340,int_340,2021-01-24T10:24:41.506Z,2021-01-28T06:49:40.195Z,18000,14400.0
4825,77743839,int_357,int_349,2021-01-24T10:07:00.324Z,2021-01-26T12:31:26.689Z,7200,5400.0
4826,77743781,int_345,int_345,2021-01-24T10:04:46.902Z,2021-01-27T09:49:51.961Z,259200,129600.0
4827,77743667,int_210,int_342,2021-01-24T09:57:07.375Z,2021-01-24T10:22:27.877Z,3600,0.0
4828,77743569,int_352,int_91,2021-01-24T09:51:24.084Z,2021-02-03T14:30:19.995Z,115200,0.0
4829,77743541,int_165,int_165,2021-01-24T09:49:59.015Z,2021-01-24T14:09:31.733Z,7200,5400.0
4830,77743536,,int_34,2021-01-24T09:49:26.905Z,2021-01-25T07:08:38.945Z,0,0.0
4831,77743500,,int_422,2021-01-24T09:47:52.842Z,2021-03-31T13:26:37.478Z,0,0.0
4832,77743089,int_461,int_422,2021-01-24T09:42:39.708Z,2021-02-01T10:43:39.525Z,0,7200.0
4833,77742979,,int_422,2021-01-24T09:41:14.597Z,,86400,0.0
4834,77742971,int_354,int_319,2021-01-24T09:40:58.039Z,2021-01-25T12:52:06.725Z,0,0.0
4835,82072037,int_376,int_218,2021-01-24T09:39:35.124Z,2021-04-01T09:49:11.630Z,0,0.0
4836,77742956,int_376,int_218,2021-01-24T09:39:35.124Z,2021-04-01T05:02:29.298Z,0,0.0
4837,77742879,int_165,int_165,2021-01-24T09:34:19.955Z,2021-01-25T08:49:03.981Z,0,1800.0
4838,77742870,int_355,int_349,2021-01-24T09:33:01.661Z,2021-01-25T15:38:13.853Z,5400,0.0
4839,77742867,int_210,int_448,2021-01-24T09:32:35.438Z,2021-01-24T15:50:51.979Z,1200,300.0
4840,77742847,int_298,int_298,2021-01-24T09:30:46.114Z,2021-01-25T12:27:20.130Z,5400,0.0
4841,77742591,int_366,int_366,2021-01-24T09:16:26.652Z,,0,0.0
4842,77742487,int_461,int_422,2021-01-24T09:09:04.965Z,2021-02-09T04:35:48.777Z,0,0.0
4843,77742467,int_357,int_349,2021-01-24T09:08:09.087Z,2021-01-25T08:29:46.243Z,5400,3600.0
4844,77742464,,int_393,2021-01-24T09:07:45.981Z,2021-01-25T12:08:56.589Z,0,0.0
4845,77742364,int_418,int_418,2021-01-24T09:03:53.538Z,2021-01-24T14:04:09.087Z,1200,600.0
4846,77742254,int_361,int_194,2021-01-24T09:00:02.763Z,2021-04-07T10:19:51.500Z,144000,0.0
4847,77742242,int_418,int_254,2021-01-24T08:59:24.362Z,2021-01-24T14:25:56.799Z,2400,3000.0
4848,77742213,int_298,int_298,2021-01-24T08:57:39.592Z,2021-01-24T15:17:19.431Z,3600,0.0
4849,77742211,int_355,int_349,2021-01-24T08:57:33.639Z,2021-01-25T09:08:24.507Z,57600,0.0
4850,77742112,int_462,int_462,2021-01-24T08:54:12.604Z,2021-02-15T08:31:27.235Z,7200,5400.0
4851,77742085,int_460,int_165,2021-01-24T08:50:44.495Z,2021-01-31T07:23:55.359Z,21600,0.0
4852,77742081,int_210,int_342,2021-01-24T08:50:11.563Z,2021-02-01T08:13:08.861Z,0,0.0
4853,77742067,int_284,int_254,2021-01-24T08:49:53.836Z,2021-02-08T07:46:16.786Z,28800,0.0
4854,77742062,int_346,int_338,2021-01-24T08:49:20.366Z,2021-01-24T12:46:33.077Z,3300,2400.0
4855,77741966,int_357,int_349,2021-01-24T08:44:27.088Z,2021-01-31T09:49:21.244Z,22500,7200.0
4856,77741795,int_175,int_308,2021-01-24T08:32:54.968Z,2021-01-31T11:55:50.244Z,144000,72000.0
4857,77741781,int_372,int_372,2021-01-24T08:30:28.787Z,2021-01-25T12:14:02.617Z,0,0.0
4858,77741606,int_435,int_33,2021-01-24T08:17:18.045Z,2021-01-26T15:58:51.596Z,0,7200.0
4859,77741580,,int_448,2021-01-24T08:14:15.312Z,,0,0.0
4860,77741401,int_175,int_175,2021-01-24T08:04:19.396Z,,86400,0.0
4861,77741320,int_370,int_370,2021-01-24T07:54:53.462Z,2021-01-26T17:47:12.718Z,7200,3600.0
4862,77741286,int_461,int_461,2021-01-24T07:51:01.054Z,2021-01-24T10:03:46.605Z,0,0.0
4863,77741260,,int_255,2021-01-24T07:49:15.855Z,,0,0.0
4864,77741192,int_442,int_255,2021-01-24T07:45:49.482Z,2021-01-24T10:16:22.748Z,1200,3600.0
4865,77741183,int_464,int_423,2021-01-24T07:44:49.271Z,2021-01-25T14:10:17.041Z,10800,10800.0
4866,77741180,,int_255,2021-01-24T07:44:39.613Z,,0,0.0
4867,77741143,int_347,int_255,2021-01-24T07:42:55.162Z,2021-01-24T09:53:17.031Z,3600,3600.0
4868,77741106,int_255,int_255,2021-01-24T07:41:43.885Z,2021-01-24T08:44:20.147Z,7200,7200.0
4869,77740954,int_149,int_149,2021-01-24T07:35:02.614Z,2021-01-24T07:40:18.303Z,7200,7200.0
4870,77740866,int_113,int_100,2021-01-24T07:29:04.366Z,2021-02-01T09:06:56.406Z,43200,32400.0
4871,77740718,int_150,int_150,2021-01-24T07:17:26.811Z,2021-02-17T11:01:48.978Z,0,0.0
4872,77740714,int_355,int_348,2021-01-24T07:17:01.941Z,2021-01-25T15:53:08.042Z,1200,0.0
4873,77740663,int_372,int_372,2021-01-24T07:12:03.419Z,2021-01-31T06:42:59.393Z,0,0.0
4874,77740661,,int_436,2021-01-24T07:11:22.295Z,,0,0.0
4875,77740463,int_348,int_348,2021-01-24T07:05:49.479Z,2021-01-24T07:32:27.550Z,900,900.0
4876,77740361,int_256,int_254,2021-01-24T06:50:21.125Z,2021-01-25T09:35:27.537Z,3600,2400.0
4877,77740339,,int_423,2021-01-24T06:48:16.187Z,,0,0.0
4878,77740337,,int_423,2021-01-24T06:47:04.265Z,,0,0.0
4879,77740314,int_463,int_177,2021-01-24T06:42:38.143Z,2021-02-03T12:15:23.360Z,14400,14400.0
4880,77740251,,int_423,2021-01-24T06:30:17.722Z,,0,0.0
4881,77740196,int_161,int_161,2021-01-24T06:27:31.036Z,2021-01-24T10:14:42.616Z,0,0.0
4882,77740194,int_296,int_296,2021-01-24T06:27:11.516Z,2021-02-01T08:17:13.562Z,115200,109800.0
4883,77740179,int_379,int_296,2021-01-24T06:24:12.340Z,2021-02-01T08:17:35.879Z,86400,57600.0
4884,77740175,int_150,int_150,2021-01-24T06:22:50.722Z,2021-01-24T06:22:55.458Z,0,0.0
4885,77740118,int_344,int_296,2021-01-24T06:18:43.505Z,2021-02-16T13:28:40.209Z,144000,136800.0
4886,77739956,int_150,int_150,2021-01-24T06:04:03.208Z,2021-01-24T06:04:17.323Z,0,0.0
4887,77739638,int_417,int_436,2021-01-24T05:15:23.424Z,2021-01-27T05:04:07.279Z,43200,57600.0
4888,77739569,int_280,int_146,2021-01-24T05:02:37.613Z,2021-02-11T04:14:23.285Z,1200,1200.0
4889,77739565,int_280,int_146,2021-01-24T05:01:52.151Z,2021-02-11T04:14:15.442Z,1200,1200.0
4890,77739561,int_386,int_146,2021-01-24T05:00:44.322Z,2021-02-17T10:18:02.901Z,600,0.0
4891,77739557,int_386,int_146,2021-01-24T04:59:20.192Z,2021-02-17T10:16:11.977Z,600,0.0
4892,77739553,int_380,int_146,2021-01-24T04:58:25.054Z,2021-02-11T12:42:41.888Z,21600,21600.0
4893,77739548,int_280,int_146,2021-01-24T04:57:05.877Z,2021-02-11T04:15:02.424Z,7200,7200.0
4894,77739543,int_280,int_146,2021-01-24T04:56:12.251Z,2021-02-11T04:14:53.230Z,7200,7200.0
4895,77739495,int_280,int_146,2021-01-24T04:55:21.980Z,2021-02-11T04:14:43.950Z,10800,10800.0
4896,77739448,int_280,int_146,2021-01-24T04:53:51.210Z,2021-02-11T04:14:35.761Z,7200,7200.0
4897,77739350,int_280,int_146,2021-01-24T04:48:57.038Z,2021-02-09T12:28:14.120Z,7200,7200.0
4898,77739343,int_417,int_436,2021-01-24T04:43:20.195Z,2021-01-28T10:44:35.334Z,3600,3600.0
4899,77731303,,int_254,2021-01-23T18:07:55.255Z,2021-01-24T11:33:28.451Z,3600,0.0
4900,80980590,,int_2,2021-01-23T13:00:42.765Z,2021-03-24T07:32:22.013Z,0,0.0
4901,80980393,int_409,int_2,2021-01-23T12:58:05.387Z,2021-04-05T08:46:20.396Z,0,0.0
4902,77713544,int_286,int_294,2021-01-23T00:31:55.967Z,2021-02-01T13:42:34.859Z,300,300.0
4903,77712597,int_286,int_294,2021-01-23T00:20:57.501Z,2021-02-01T13:39:26.061Z,600,600.0
4904,77693348,,int_347,2021-01-22T15:34:41.907Z,2021-01-24T07:46:15.565Z,0,0.0
4905,77689964,int_255,int_255,2021-01-22T14:43:27.382Z,2021-01-22T22:19:11.875Z,7200,10800.0
4906,77662722,int_307,int_307,2021-01-22T07:48:18.532Z,2021-01-22T07:54:53.867Z,0,0.0
4907,77635236,int_255,int_255,2021-01-21T20:42:25.190Z,2021-01-22T01:12:33.636Z,10800,21600.0
4908,77620024,int_352,int_141,2021-01-21T15:45:16.133Z,2021-01-31T08:07:28.283Z,28800,7200.0
4909,77619260,int_307,int_307,2021-01-21T15:36:03.255Z,2021-01-24T12:42:03.865Z,0,0.0
4910,77617968,int_391,int_366,2021-01-21T15:20:39.573Z,2021-01-25T10:52:01.843Z,14400,14400.0
4911,77617359,int_347,int_347,2021-01-21T15:11:34.694Z,2021-02-01T09:17:19.191Z,3600,7200.0
4912,77617085,int_275,int_16,2021-01-21T15:07:38.894Z,2021-01-28T13:19:33.212Z,0,97200.0
4913,77617082,int_369,int_317,2021-01-21T15:07:33.050Z,2021-02-01T08:20:09.160Z,0,14400.0
4914,77616853,int_346,int_338,2021-01-21T15:04:14.945Z,2021-01-21T15:30:47.302Z,8100,7200.0
4915,77616768,int_46,int_346,2021-01-21T15:03:05.559Z,2021-01-27T14:15:42.862Z,57600,0.0
4916,77616129,,int_432,2021-01-21T14:51:48.179Z,,28800,0.0
4917,77615938,,int_432,2021-01-21T14:47:37.077Z,,28800,0.0
4918,77615375,int_307,int_307,2021-01-21T14:41:53.468Z,2021-01-22T08:05:56.924Z,0,0.0
4919,77721417,,int_107,2021-01-21T14:37:28.384Z,2021-01-24T09:50:14.200Z,0,0.0
4920,77721440,,int_107,2021-01-21T14:33:05.935Z,,0,0.0
4921,77614874,int_462,int_462,2021-01-21T14:32:53.927Z,2021-02-10T08:30:31.872Z,5400,3600.0
4922,77721444,,int_107,2021-01-21T14:28:37.826Z,2021-02-07T16:41:24.627Z,0,0.0
4923,77721453,,int_107,2021-01-21T14:20:06.680Z,2021-01-26T08:16:33.717Z,0,0.0
4924,77611962,int_348,int_349,2021-01-21T14:07:32.389Z,2021-01-24T15:32:15.136Z,1800,1500.0
4925,77611863,int_7,int_7,2021-01-21T14:05:49.610Z,2021-01-26T18:38:48.289Z,0,0.0
4926,77611476,,int_432,2021-01-21T13:57:56.372Z,,28800,0.0
4927,77610792,int_256,int_286,2021-01-21T13:47:20.135Z,2021-02-07T08:52:18.119Z,21600,0.0
4928,77610248,int_337,int_462,2021-01-21T13:37:37.238Z,2021-03-31T06:49:30.038Z,14400,10800.0
4929,77610194,int_284,int_284,2021-01-21T13:36:33.631Z,2021-01-21T14:02:21.768Z,0,0.0
4930,77609873,int_369,int_134,2021-01-21T13:31:07.543Z,2021-01-24T08:15:27.376Z,0,0.0
4931,77609848,int_346,int_338,2021-01-21T13:30:39.443Z,2021-01-21T14:35:13.138Z,2400,1200.0
4932,77609638,,int_129,2021-01-21T13:27:04.665Z,2021-01-25T10:04:19.222Z,0,0.0
4933,77609449,int_337,int_462,2021-01-21T13:23:41.876Z,2021-03-23T07:16:24.533Z,5400,3600.0
4934,77609041,,int_129,2021-01-21T13:16:09.268Z,2021-01-24T07:48:35.939Z,0,0.0
4935,77608910,int_412,int_415,2021-01-21T13:13:34.556Z,2021-02-03T14:34:50.777Z,0,0.0
4936,77608804,int_463,int_463,2021-01-21T13:11:23.821Z,,18000,18000.0
4937,77608414,int_360,int_222,2021-01-21T13:03:56.542Z,2021-02-03T14:38:35.156Z,90000,90000.0
4938,77607965,int_428,int_428,2021-01-21T12:57:52.901Z,2021-01-31T14:26:48.695Z,14400,14400.0
4939,77607800,int_291,int_291,2021-01-21T12:56:00.739Z,2021-01-21T15:35:08.184Z,0,0.0
4940,77607610,int_412,int_317,2021-01-21T12:52:41.475Z,2021-01-26T15:13:15.557Z,7200,3600.0
4941,77607549,int_442,int_442,2021-01-21T12:51:34.693Z,2021-01-24T07:46:39.228Z,3600,0.0
4942,77607540,,int_432,2021-01-21T12:51:15.813Z,,28800,0.0
4943,77607499,int_347,int_255,2021-01-21T12:50:14.596Z,2021-01-24T07:47:23.382Z,7200,0.0
4944,77607457,,int_255,2021-01-21T12:49:21.661Z,2021-01-21T20:42:10.819Z,0,0.0
4945,77607431,,int_432,2021-01-21T12:48:55.067Z,,28800,0.0
4946,77606174,int_149,int_149,2021-01-21T12:26:37.549Z,2021-01-21T12:27:27.895Z,18000,18000.0
4947,77605648,int_399,int_177,2021-01-21T12:16:01.724Z,2021-02-09T06:14:15.041Z,172800,59400.0
4948,77604077,int_421,int_145,2021-01-21T11:42:21.400Z,2021-01-28T10:20:56.284Z,0,0.0
4949,77603218,int_149,int_16,2021-01-21T11:22:33.205Z,2021-02-01T05:32:17.357Z,18000,10800.0
4950,77601441,int_280,int_386,2021-01-21T10:47:48.747Z,2021-02-21T12:29:49.026Z,3600,0.0
4951,77601402,int_443,int_443,2021-01-21T10:46:51.017Z,2021-01-21T10:59:04.743Z,0,0.0
4952,77600978,int_280,int_280,2021-01-21T10:38:50.767Z,2021-01-28T11:08:24.174Z,10800,10800.0
4953,77600977,int_275,int_386,2021-01-21T10:38:50.729Z,2021-01-28T13:19:31.404Z,0,12600.0
4954,77600819,int_386,int_146,2021-01-21T10:35:10.661Z,2021-02-04T08:36:29.139Z,1800,0.0
4955,77600701,int_386,int_146,2021-01-21T10:32:35.914Z,2021-02-04T09:59:36.565Z,7200,0.0
4956,77600655,int_386,int_146,2021-01-21T10:31:43.002Z,2021-02-04T09:55:52.280Z,14400,0.0
4957,77600580,int_386,int_146,2021-01-21T10:30:45.925Z,2021-02-04T09:54:52.302Z,14400,0.0
4958,77600478,int_280,int_146,2021-01-21T10:28:54.897Z,2021-02-04T09:54:35.311Z,14400,14400.0
4959,77600386,int_337,int_146,2021-01-21T10:26:51.720Z,2021-02-04T09:55:27.298Z,14400,0.0
4960,77600346,int_280,int_146,2021-01-21T10:26:00.905Z,2021-02-04T09:53:50.178Z,14400,14400.0
4961,77599008,int_47,int_47,2021-01-21T10:08:41.496Z,2021-02-02T08:46:00.043Z,0,0.0
4962,77598701,int_340,int_386,2021-01-21T10:02:29.789Z,2021-02-24T13:23:30.164Z,5400,3600.0
4963,77596719,int_159,int_387,2021-01-21T09:36:58.739Z,2021-01-26T16:54:02.770Z,86400,0.0
4964,77596462,int_293,int_73,2021-01-21T09:33:36.771Z,2021-03-16T11:54:51.445Z,86400,18000.0
4965,77596255,int_343,int_298,2021-01-21T09:30:43.189Z,2021-01-21T10:04:14.837Z,3600,5400.0
4966,77596022,int_378,int_286,2021-01-21T09:26:47.619Z,2021-01-26T09:31:43.882Z,3600,0.0
4967,77596001,int_307,int_307,2021-01-21T09:26:27.735Z,2021-01-21T09:40:18.656Z,0,0.0
4968,77594576,int_286,int_286,2021-01-21T09:11:35.263Z,2021-02-01T13:41:20.142Z,10800,0.0
4969,77594416,int_347,int_442,2021-01-21T09:07:51.236Z,2021-01-24T12:22:27.397Z,21600,12600.0
4970,77594366,int_450,int_413,2021-01-21T09:06:13.393Z,2021-01-25T14:15:27.765Z,0,0.0
4971,77594290,int_85,int_85,2021-01-21T09:04:14.469Z,2021-01-21T09:15:04.249Z,0,0.0
4972,77593974,int_256,int_298,2021-01-21T08:58:25.109Z,2021-01-21T14:27:04.414Z,7200,3600.0
4973,77593928,int_355,int_349,2021-01-21T08:57:43.624Z,2021-01-24T15:38:57.569Z,7200,0.0
4974,77593832,int_85,int_85,2021-01-21T08:56:48.342Z,2021-01-21T09:03:21.085Z,0,0.0
4975,77593259,int_386,int_146,2021-01-21T08:47:40.693Z,2021-04-19T08:03:24.315Z,900,900.0
4976,77593176,int_418,int_298,2021-01-21T08:46:18.661Z,2021-01-21T14:41:47.377Z,0,0.0
4977,77592804,,int_12,2021-01-21T08:38:41.987Z,,0,0.0
4978,77591268,,int_432,2021-01-21T08:22:43.053Z,,28800,0.0
4979,77590721,int_209,int_146,2021-01-21T08:12:34.433Z,2021-02-21T09:40:00.184Z,28800,18000.0
4980,77590449,,int_432,2021-01-21T08:08:01.308Z,,28800,0.0
4981,77590255,int_307,int_307,2021-01-21T08:05:04.405Z,2021-01-24T15:15:42.641Z,0,0.0
4982,77589949,int_210,int_210,2021-01-21T07:57:01.301Z,2021-01-24T08:22:45.915Z,28800,0.0
4983,77588886,int_206,int_206,2021-01-21T07:35:10.956Z,2021-01-21T07:47:52.549Z,0,0.0
4984,77588723,int_461,int_422,2021-01-21T07:31:09.365Z,2021-02-07T06:44:24.831Z,0,900.0
4985,77588684,int_461,int_422,2021-01-21T07:30:17.639Z,2021-02-02T07:21:09.130Z,0,3600.0
4986,77587906,,int_238,2021-01-21T07:16:45.250Z,,0,0.0
4987,77587545,int_198,int_198,2021-01-21T07:06:11.725Z,2021-01-28T07:56:20.390Z,0,0.0
4988,77587481,int_310,int_198,2021-01-21T07:05:01.728Z,2021-02-01T15:28:38.556Z,0,0.0
4989,77587416,int_413,int_198,2021-01-21T07:03:03.934Z,2021-02-14T09:27:14.181Z,0,72000.0
4990,77587125,int_280,int_280,2021-01-21T06:54:34.803Z,2021-01-26T14:24:59.297Z,28800,28800.0
4991,77586767,,int_422,2021-01-21T06:47:17.132Z,,0,0.0
4992,77586720,,int_422,2021-01-21T06:45:36.434Z,,0,0.0
4993,77586472,int_368,int_436,2021-01-21T06:35:09.852Z,2021-01-25T12:29:02.383Z,28800,28800.0
4994,77583989,int_149,int_149,2021-01-21T05:05:04.419Z,2021-01-21T05:05:36.582Z,3600,3600.0
4995,77582491,,int_367,2021-01-21T03:56:30.292Z,2021-01-27T10:12:33.390Z,0,0.0
4996,77573038,int_463,int_130,2021-01-20T21:39:10.563Z,2021-01-20T21:44:29.789Z,0,0.0
4997,77569434,int_88,int_146,2021-01-20T20:03:59.990Z,,0,0.0
4998,77569382,int_88,int_146,2021-01-20T20:02:20.692Z,2021-01-28T11:08:25.768Z,7200,0.0
4999,77569338,int_88,int_146,2021-01-20T20:00:37.771Z,2021-01-28T11:08:38.947Z,14400,0.0
5000,77569309,int_88,int_146,2021-01-20T19:59:21.509Z,2021-01-28T11:08:27.271Z,14400,0.0
5001,77568958,int_88,int_146,2021-01-20T19:55:04.080Z,2021-02-04T09:52:06.929Z,28800,0.0
5002,77568855,int_88,int_146,2021-01-20T19:52:44.614Z,2021-01-28T11:08:22.649Z,28800,0.0
5003,77568553,int_386,int_146,2021-01-20T19:45:11.203Z,2021-01-21T12:44:58.181Z,900,900.0
5004,77568457,int_386,int_146,2021-01-20T19:42:44.453Z,2021-01-21T13:28:08.967Z,3600,3600.0
5005,77562747,int_68,int_100,2021-01-20T17:24:17.675Z,2021-03-30T09:03:24.198Z,57600,57600.0
5006,77557644,int_418,int_418,2021-01-20T15:54:16.116Z,2021-01-21T06:41:44.878Z,7200,7200.0
5007,77557021,int_159,int_159,2021-01-20T15:44:11.967Z,2021-02-04T08:22:24.640Z,28800,28800.0
5008,77556516,int_149,int_16,2021-01-20T15:36:08.933Z,2021-02-03T09:56:30.510Z,10800,10800.0
5009,77555411,int_463,int_134,2021-01-20T15:23:44.226Z,2021-01-26T08:11:06.186Z,0,0.0
5010,77555203,,int_432,2021-01-20T15:20:12.806Z,,28800,0.0
5011,77554986,int_344,int_344,2021-01-20T15:16:57.423Z,2021-01-28T10:28:02.711Z,180000,169200.0
5012,77554982,int_462,int_338,2021-01-20T15:16:55.170Z,2021-01-24T15:32:41.599Z,3600,1800.0
5013,77554083,,int_317,2021-01-20T15:07:15.970Z,2021-01-20T15:53:39.610Z,0,0.0
5014,77552416,int_355,int_349,2021-01-20T14:46:53.030Z,2021-01-24T12:58:42.010Z,12600,0.0
5015,77551395,int_357,int_349,2021-01-20T14:36:07.545Z,2021-01-27T09:17:59.414Z,5400,3600.0
5016,77605842,int_412,int_177,2021-01-20T14:31:55.703Z,2021-01-21T14:27:37.226Z,3600,3600.0
5017,77550989,int_412,int_177,2021-01-20T14:31:55.703Z,2021-01-21T12:20:56.455Z,0,0.0
5018,77550747,int_355,int_349,2021-01-20T14:28:41.932Z,2021-01-25T12:43:14.213Z,14400,0.0
5019,77550647,,int_432,2021-01-20T14:27:16.482Z,,28800,0.0
5020,77550582,int_337,int_462,2021-01-20T14:26:29.199Z,2021-01-24T14:23:43.905Z,4500,3600.0
5021,77549937,,int_254,2021-01-20T14:13:23.552Z,2021-01-20T15:33:00.371Z,0,0.0
5022,77549924,int_378,int_175,2021-01-20T14:13:08.263Z,2021-02-07T09:05:54.530Z,3600,0.0
5023,77549272,int_355,int_349,2021-01-20T14:08:37.081Z,2021-01-25T12:39:50.844Z,10800,0.0
5024,77548947,int_418,int_254,2021-01-20T14:05:38.960Z,2021-01-20T14:38:56.116Z,1200,900.0
5025,77546846,int_280,int_46,2021-01-20T14:01:48.212Z,2021-02-23T09:04:42.906Z,1800,0.0
5026,77545499,int_418,int_254,2021-01-20T13:43:11.234Z,2021-01-20T13:51:06.385Z,0,0.0
5027,77545455,int_165,int_165,2021-01-20T13:42:20.776Z,2021-01-22T11:20:12.941Z,21600,14400.0
5028,77544224,int_347,int_347,2021-01-20T13:24:30.379Z,2021-01-21T12:51:21.334Z,3600,7200.0
5029,77544067,int_418,int_298,2021-01-20T13:22:15.057Z,2021-01-20T14:32:54.259Z,2400,2400.0
5030,77543941,int_463,int_317,2021-01-20T13:19:23.168Z,2021-01-20T14:27:47.919Z,0,0.0
5031,77543784,int_366,int_59,2021-01-20T13:17:36.362Z,2021-02-07T14:33:24.541Z,3600,3600.0
5032,77543744,,int_332,2021-01-20T13:16:34.178Z,2021-01-25T13:26:12.867Z,0,0.0
5033,77541746,int_210,int_210,2021-01-20T13:10:12.519Z,2021-01-24T08:27:23.863Z,1200,1200.0
5034,77540751,int_161,int_161,2021-01-20T12:50:41.242Z,2021-01-21T06:52:56.346Z,0,0.0
5035,77540601,int_338,int_386,2021-01-20T12:48:14.831Z,2021-02-15T08:47:52.790Z,111600,111600.0
5036,77540060,int_421,int_145,2021-01-20T12:38:10.619Z,2021-01-21T12:54:42.647Z,28800,28800.0
5037,77539734,int_275,int_145,2021-01-20T12:31:30.999Z,,0,0.0
5038,77539164,int_161,int_161,2021-01-20T12:20:41.781Z,2021-01-20T14:16:52.575Z,0,0.0
5039,77538597,int_175,int_175,2021-01-20T12:13:37.603Z,2021-01-23T00:03:53.813Z,3600,3600.0
5040,77538191,int_463,int_33,2021-01-20T12:09:42.328Z,2021-01-20T13:33:08.369Z,0,0.0
5041,77538144,int_355,int_349,2021-01-20T12:09:17.732Z,2021-01-24T15:42:50.901Z,11700,0.0
5042,77536338,int_307,int_307,2021-01-20T11:42:01.227Z,2021-01-24T16:13:48.211Z,0,0.0
5043,77534503,int_453,int_129,2021-01-20T11:07:25.404Z,2021-02-10T08:23:58.481Z,28800,25200.0
5044,77533035,int_293,int_129,2021-01-20T10:41:17.714Z,2021-01-28T13:50:10.725Z,21600,14400.0
5045,77532230,,int_393,2021-01-20T10:30:15.018Z,,0,0.0
5046,77532007,,int_393,2021-01-20T10:27:31.853Z,2021-01-25T12:08:43.100Z,0,0.0
5047,77531458,int_378,int_378,2021-01-20T10:18:58.720Z,2021-01-31T14:28:23.077Z,28800,32400.0
5048,77531293,int_256,int_298,2021-01-20T10:17:02.832Z,2021-01-21T10:06:08.559Z,1800,600.0
5049,77531263,int_365,int_366,2021-01-20T10:16:09.925Z,2021-01-25T14:24:24.468Z,14400,0.0
5050,77531067,int_418,int_153,2021-01-20T10:12:46.464Z,2021-02-07T12:03:13.089Z,18000,57600.0
5051,77529094,int_210,int_448,2021-01-20T09:53:38.734Z,2021-01-24T10:05:15.059Z,7200,0.0
5052,77528931,,int_167,2021-01-20T09:51:30.758Z,2021-01-20T13:09:21.807Z,0,0.0
5053,77528787,,int_167,2021-01-20T09:50:06.096Z,2021-01-20T13:09:27.164Z,0,0.0
5054,77528586,int_435,int_435,2021-01-20T09:48:17.105Z,2021-01-25T08:11:33.930Z,1800,7200.0
5055,77528567,int_280,int_338,2021-01-20T09:48:07.495Z,2021-03-09T08:39:13.469Z,3600,3600.0
5056,77527716,int_85,int_85,2021-01-20T09:39:51.326Z,2021-01-20T10:38:19.369Z,0,0.0
5057,77527145,,int_16,2021-01-20T09:29:49.507Z,,18000,0.0
5058,77526954,int_450,int_413,2021-01-20T09:25:58.693Z,2021-01-26T07:08:15.237Z,0,0.0
5059,77526373,int_348,int_349,2021-01-20T09:15:04.289Z,2021-02-02T09:11:05.565Z,3000,1200.0
5060,77526250,int_365,int_366,2021-01-20T09:13:27.896Z,2021-01-25T14:24:24.238Z,43200,0.0
5061,77525674,int_343,int_153,2021-01-20T09:04:47.157Z,2021-01-24T14:31:10.528Z,0,0.0
5062,77525226,int_343,int_254,2021-01-20T08:57:55.728Z,2021-01-20T10:56:54.325Z,1800,1080.0
5063,77525155,int_418,int_254,2021-01-20T08:56:39.937Z,2021-01-20T11:00:57.962Z,1800,1800.0
5064,77524631,int_210,int_342,2021-01-20T08:50:06.602Z,2021-01-24T08:15:07.709Z,3600,0.0
5065,77524538,int_418,int_254,2021-01-20T08:47:52.747Z,2021-01-20T11:02:56.287Z,1800,1800.0
5066,77524239,int_420,int_37,2021-01-20T08:43:15.398Z,2021-02-04T06:29:43.925Z,28800,16200.0
5067,77524217,int_412,int_177,2021-01-20T08:42:31.975Z,2021-01-20T12:25:42.346Z,0,0.0
5068,77523121,int_343,int_298,2021-01-20T08:20:27.836Z,2021-01-20T10:43:58.995Z,1800,1800.0
5069,80980601,int_383,int_2,2021-01-20T08:13:02.171Z,2021-03-23T04:34:13.645Z,0,0.0
5070,77522654,int_352,int_352,2021-01-20T08:11:18.654Z,2021-01-20T14:32:46.918Z,3600,3600.0
5071,77521100,int_286,int_294,2021-01-20T07:40:39.911Z,2021-02-01T13:39:27.023Z,10800,10800.0
5072,77521094,int_410,int_410,2021-01-20T07:40:31.184Z,2021-01-27T06:35:08.801Z,57600,43200.0
5073,77520052,int_393,int_393,2021-01-20T07:19:19.696Z,2021-01-25T15:22:52.674Z,10800,12600.0
